ID,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
0.0,0.0031613612081855536,0.06240013986825943,-0.015261531807482243,0.2205670177936554,-0.04786704480648041,0.3515346050262451,0.44932886958122253,0.7131736278533936,0.8998934030532837,-0.39371487498283386,-0.12428797781467438,0.007929050363600254,0.04979463294148445,0.061251334846019745,-1.1844425201416016,0.17820122838020325,0.0482819564640522,1.307186484336853,2.2355270385742188,-0.6086225509643555,-0.4827300012111664,0.148146852850914,0.10733739286661148,-0.05973898619413376,-0.045027248561382294,0.09793006628751755,-0.10260074585676193,0.128347709774971,-0.18772107362747192,0.2961250841617584,-0.1291799247264862,0.028990432620048523,9.502378463745117,28.24641227722168,-3.0299127101898193,36.66605758666992,-19.706398010253906,43.7623176574707,-36.88064193725586,-11.394575119018555,13.726561546325684,2.9071836471557617,9.915605545043945,-9.012873649597168,-48.940895080566406,3.0890908241271973,8.056991577148438,8.493674278259277,67.84181213378906,63.45854568481445,11.422656059265137,-46.12916564941406,-22.453811645507812,-2.6617655754089355,36.330116271972656,46.62544250488281,-13.589777946472168,34.689212799072266,-7.67847204208374,-58.02816390991211,-4.426313400268555,-23.284748077392578,16.91748046875,21.096006393432617,212.93931579589844,-118.19486236572266,11.001765251159668,-100.88916015625,-84.73027038574219,-6.152509689331055,11.596242904663086,38.719547271728516,44.13568878173828,-70.0560531616211,31.103178024291992,55.08738327026367,-44.942291259765625,-29.602577209472656,-8.782544136047363,-20.735021591186523
1.0,0.0015980935422703624,0.018868615850806236,0.013725560158491135,0.034406352788209915,0.09532297402620316,0.15885865688323975,0.19999805092811584,0.35263288021087646,0.39376795291900635,-0.14723241329193115,-0.04381532967090607,-0.013535798527300358,-0.0038757692091166973,-0.014968620613217354,0.9760255217552185,-0.03715984523296356,0.032966114580631256,0.31584516167640686,0.3314971327781677,0.5334243178367615,0.33160802721977234,0.2196899950504303,0.01651182770729065,-0.08912436664104462,0.16295315325260162,0.24203164875507355,-0.20847225189208984,0.4326978325843811,-0.6688069701194763,0.7709284424781799,0.7806252241134644,0.49133390188217163,8.677675247192383,28.24222755432129,4.02652645111084,50.93258285522461,-16.676904678344727,-48.2287712097168,-53.52503967285156,9.022750854492188,-4.848063945770264,-3.0516769886016846,21.65950584411621,-6.301995754241943,26.299278259277344,1.6550757884979248,-5.673208236694336,-3.4458627700805664,49.69948196411133,52.814388275146484,0.029785413295030594,-27.484281539916992,-44.745750427246094,4.139939785003662,3.1605703830718994,-36.56687545776367,-70.88995361328125,88.6008529663086,-32.154937744140625,8.123153686523438,11.595405578613281,-15.783103942871094,9.658514976501465,-19.919313430786133,323.15740966796875,-108.85195922851562,-131.4860076904297,-55.27081298828125,-74.75208282470703,12.994193077087402,-83.13459777832031,-52.35307693481445,28.034528732299805,6.052815914154053,92.55310821533203,-76.33232879638672,-15.444954872131348,-33.38528823852539,-14.975531578063965,-8.12158489227295
2.0,0.27554208040237427,1.1622800827026367,-0.5416717529296875,5.73052978515625,9.774513244628906,-0.20726819336414337,-0.27901691198349,-1.6001362800598145,-0.5157754421234131,-0.24258869886398315,0.04235202819108963,0.19750048220157623,0.15440088510513306,-0.0014803800731897354,-1.3552666902542114,0.19515560567378998,4.514912128448486,30.3167724609375,49.39263153076172,75.13130950927734,-7.0011677742004395,-2.0279574394226074,1.0812656879425049,-2.1233739852905273,0.5867229700088501,0.06484436988830566,0.33720967173576355,-3.4183602333068848,0.6763615012168884,-0.27018579840660095,-1.0933102369308472,-1.5375182628631592,22.5247745513916,59.019737243652344,-5.672817707061768,85.34819793701172,-23.622743606567383,-59.959007263183594,70.61865997314453,-43.79155349731445,-9.512261390686035,-7.849096298217773,-29.765222549438477,-4.678592205047607,-29.80727767944336,2.9941513538360596,-9.89238166809082,-4.064944744110107,313.25390625,114.85626983642578,-85.41263580322266,-63.8431510925293,-55.587589263916016,-82.905029296875,-103.44307708740234,-19.46314239501953,-6.592130184173584,-43.139190673828125,-72.86131286621094,41.02523422241211,-18.23593521118164,23.780685424804688,-6.155793190002441,-13.548623085021973,507.32464599609375,-42.34021759033203,-53.771705627441406,-93.302734375,98.32783508300781,-55.844482421875,97.07557678222656,-44.724510192871094,46.752925872802734,-16.460264205932617,-44.3378791809082,-78.10177612304688,62.51809310913086,15.035045623779297,-36.99427032470703,-53.67337417602539
3.0,-7.053758188999812e-17,2.8329265948606568e-14,-2.412857782498057e-13,2.174054859749308e-11,-1.8921880950983905e-08,-4.06295175281457e-09,7.898909859527237e-10,6.276660302617643e-10,-1.191974163816667e-08,-4.85941686889646e-09,4.597715541621028e-09,1.9264833284182714e-08,9.077282925318286e-09,6.016774278805315e-08,1.1780075581668825e-08,1.2887643174863683e-09,0.0,-1.5555465732376055e-15,6.3055906626512375e-15,-2.7527950080021013e-13,1.562140639066456e-08,5.1669452716396336e-08,-7.316319994288278e-08,-1.3642649321354838e-07,1.2708305519026908e-07,-5.625577870205234e-08,6.255468321114677e-08,-3.629738998256471e-08,1.026468936515812e-07,-6.107738670380058e-08,-8.032787945921882e-08,-5.976629324777605e-08,0.0,-5.687902050261406e-15,-1.2208331396797146e-15,8.16767660449802e-13,-7.79912356918544e-10,2.777712282409084e-08,1.4820535909620958e-08,4.910681639103132e-09,9.287078661657233e-09,3.633494172206042e-09,-1.5405303699367323e-09,-1.6837160998761647e-08,6.627822735083555e-09,-9.01572505540571e-09,1.672444938094486e-08,-1.8166579351941436e-08,0.0,9.292435934225504e-15,-1.7201337739174843e-13,1.1406611874660577e-13,-1.6509679312548542e-07,-2.1748003575794428e-07,7.975745575095061e-08,6.227256221791322e-08,-1.8495782683203288e-08,2.85360624019404e-08,-3.733308417963599e-08,6.017123155288573e-08,1.4391057234774962e-08,-4.328494895844415e-08,1.592958476237527e-08,-5.615151721372058e-08,0.0,-5.57556724377734e-17,1.6842569819288528e-13,3.5356381451051577e-12,4.015589250006002e-10,-5.233726785291992e-10,-6.265001538385828e-12,5.032538274996057e-10,1.3501028073292787e-09,-1.7743573277329006e-09,1.280593964203547e-10,4.114047991166103e-10,-2.3038369822980798e-10,3.2754682299795945e-10,-1.1963435797568422e-09,-2.7976324035172695e-10
4.0,0.24455349147319794,0.10072995722293854,0.7294281125068665,0.01893484964966774,0.00361653883010149,-0.049176305532455444,0.0012130014365538955,-0.008819018490612507,0.017199013382196426,0.015584075823426247,0.02558528631925583,-0.01869264617562294,0.018646035343408585,-0.14182710647583008,-0.031941283494234085,-0.1384056657552719,3.351179838180542,0.18583621084690094,-0.05032043904066086,-0.273257851600647,0.1724303811788559,0.2114226520061493,0.07052908092737198,-0.3289685547351837,0.04874896630644798,-0.2198009043931961,0.8021177053451538,0.7120765447616577,-2.832009792327881,5.604748249053955,0.7525955438613892,-2.4380874633789062,146.15750122070312,-43.49456787109375,101.0785140991211,7.021080017089844,-0.2776167392730713,-0.7556892037391663,5.628007888793945,-1.1130156517028809,-1.943152904510498,-1.6267366409301758,4.317602634429932,1.6310068368911743,-1.5679304599761963,1.7512038946151733,1.1372792720794678,1.5547821521759033,202.31396484375,-174.12728881835938,-54.68254089355469,-59.85289001464844,-56.02242660522461,73.64985656738281,-6.753102779388428,-4.917105674743652,-0.9610130786895752,1.4089006185531616,8.303839683532715,0.037158071994781494,3.1270060539245605,7.1890974044799805,-19.11866569519043,-0.43686529994010925,371.05255126953125,185.2433319091797,-35.576454162597656,-73.4781494140625,-124.9347915649414,-86.14973449707031,14.498790740966797,-21.316036224365234,-50.81132888793945,0.715779721736908,3.5924062728881836,8.040428161621094,3.5020217895507812,-5.5491132736206055,10.588861465454102,-6.207936763763428
5.0,0.07136538624763489,-0.006342295557260513,0.007423611357808113,-0.0009445858304388821,-0.004107457119971514,-0.004771660082042217,-0.00014748206012882292,-0.004055746365338564,0.006059510633349419,0.0010291943326592445,0.003597200382500887,-0.002018505707383156,0.005242304876446724,-0.02552015334367752,-0.002051222836598754,-0.03948959708213806,1.5657955408096313,-0.10903281718492508,-0.0021655126474797726,-0.07146316766738892,-0.005333383101969957,-0.07429797947406769,0.006414972245693207,-0.04724516347050667,0.002124277874827385,-0.0017733816057443619,0.036624692380428314,0.02455288916826248,-0.027288805693387985,0.07443361729383469,0.008537746034562588,-0.05215059220790863,7.4767165184021,-1.3248822689056396,4.355100154876709,0.41749250888824463,0.3935641944408417,-0.8679985404014587,1.3444147109985352,-1.0231109857559204,-0.29978784918785095,-0.0835174098610878,0.07510393112897873,-0.20750725269317627,-1.365240454673767,1.1694891452789307,-0.2415495365858078,0.283383309841156,97.2333755493164,-65.98970031738281,-107.86872863769531,4.676660060882568,-5.542417526245117,-53.77150344848633,-18.73461151123047,8.696395874023438,5.139355182647705,7.178105354309082,11.169163703918457,-4.883500576019287,8.79879093170166,-7.457522869110107,-2.6780033111572266,7.033224582672119,154.21377563476562,139.2500762939453,-110.93670654296875,-38.146976470947266,86.36068725585938,-10.149322509765625,-26.828319549560547,-20.435312271118164,58.44316101074219,-8.8765230178833,-16.8238582611084,29.1345272064209,4.702709674835205,23.876686096191406,-16.52387237548828,13.73707103729248
6.0,0.05063360556960106,-0.001599687384441495,-0.019607681781053543,0.0031440076418220997,0.029374750331044197,0.06245490163564682,0.06913232058286667,0.7438509464263916,-0.7969564199447632,-0.12030202150344849,1.2739059925079346,0.17725230753421783,5.02163028717041,0.7985934019088745,0.17182491719722748,0.0976075679063797,0.9854486584663391,0.08989051729440689,0.017820533365011215,0.21526998281478882,1.7417984008789062,7.400867938995361,-1.2968087196350098,0.14794540405273438,-1.1792504787445068,30.238384246826172,29.246135711669922,0.47146764397621155,6.865809440612793,1.7279633283615112,-1.6076689958572388,2.6321420669555664,7.114959716796875,10.002376556396484,-2.5806634426116943,9.000602722167969,50.37603759765625,-2.9627768993377686,2.908298969268799,4.890511989593506,45.17033004760742,-72.4871597290039,-0.7362744808197021,-4.0518670082092285,-2.088515043258667,3.930067777633667,-5.602493762969971,9.282002449035645,164.28392028808594,-43.06886672973633,-123.9654541015625,105.2284164428711,-41.36070251464844,-39.97215270996094,-23.21421241760254,-20.68738555908203,98.00170135498047,46.95668411254883,-13.955994606018066,-5.426938056945801,20.64656639099121,-14.310863494873047,0.7622571587562561,17.56403923034668,352.465576171875,114.13157653808594,-87.010009765625,95.08634185791016,108.67434692382812,-94.73893737792969,-13.036046981811523,-62.8337287902832,31.326784133911133,22.840848922729492,-66.17290496826172,17.62352752685547,-55.5132942199707,35.29679489135742,-54.82442092895508,3.743175745010376
7.0,-1.0678292373733156e-15,-1.6983438344087085e-15,-8.021179134953978e-16,4.7968834443858424e-14,-2.852126347596684e-11,1.4150669525037074e-10,1.5874281444894223e-08,7.448827110678735e-10,-1.0105527081805121e-08,1.7428144261089074e-08,1.3399277243308916e-08,-1.043580422077639e-08,-7.57177431864875e-08,2.8090205717035133e-08,8.408989060626482e-09,-3.019900063350178e-08,0.0,-2.2267486096525955e-15,5.385229649636659e-15,-2.1852321367758732e-15,-1.2067969567107636e-15,-1.1405523945543124e-14,-2.0523849546955075e-13,1.220056972117689e-10,-1.79671761912914e-08,3.253982328033089e-08,-9.657355803938117e-09,-1.580168742520982e-07,3.78215254670522e-08,-2.0201335715341884e-08,-1.760424805929972e-09,1.4611298126965266e-07,0.0,7.656012114085216e-16,3.1991359744743095e-16,-9.553346857693536e-16,3.1805297311175663e-15,-7.839285318979317e-13,-2.1442546089406322e-12,1.3649073191124295e-11,1.398102605909557e-10,9.592972249894416e-11,6.805426222555866e-10,-2.340859450722377e-10,6.620108350396947e-10,3.497500622451355e-10,1.992278342299869e-09,-1.5097018080112434e-09,0.0,5.357595199732487e-15,6.029068286690599e-15,8.445510051935737e-14,7.016404194844575e-14,-1.044762217819635e-13,-6.6009623982121735e-12,-1.6505926833665363e-11,2.671521670549737e-08,1.554733586317525e-07,-1.2666262705351983e-07,1.7531155549477262e-07,1.3321433733892718e-08,4.085938343223461e-08,6.366656180034624e-08,1.8237930277109626e-08,0.0,7.058795652755811e-16,5.718378189824497e-16,3.283504161789982e-16,-2.029804979086498e-15,-1.2378100728107667e-14,-1.4355751830341656e-11,1.1308290241707208e-11,8.609043478102762e-10,-5.414357850952456e-10,-2.864522785639423e-10,-9.689875568597017e-10,1.966616591797532e-10,6.42568609432459e-10,-8.945136298343925e-10,1.0224686652904325e-09
8.0,0.04055663198232651,0.012621462345123291,-0.0052341921254992485,0.03578035905957222,0.10422404855489731,0.15842856466770172,0.2034442126750946,0.3583070933818817,0.40319401025772095,-0.1385660320520401,-0.034364428371191025,-0.0278407484292984,0.004205023869872093,-0.015571880154311657,1.0200871229171753,-0.047563761472702026,0.785530686378479,0.2885134518146515,0.3731590509414673,0.6578395962715149,0.4353491961956024,0.1200866773724556,-0.15056926012039185,-0.10989971458911896,0.13495436310768127,0.27994540333747864,-0.13011112809181213,0.44359421730041504,-0.5390819311141968,0.5791411995887756,0.6177152395248413,0.5965723991394043,10.345890998840332,29.317171096801758,3.284179925918579,52.078224182128906,-15.968498229980469,-52.178585052490234,-50.15623092651367,5.545327663421631,-5.811677932739258,-4.880008697509766,21.70026206970215,-4.852812767028809,23.219934463500977,2.428744316101074,-6.327665328979492,-2.4905922412872314,152.35415649414062,-15.820279121398926,-114.72766876220703,-18.63814353942871,-48.03865432739258,-66.70795440673828,-18.456026077270508,-25.683612823486328,-58.94462203979492,94.59606170654297,-23.130741119384766,4.972448348999023,25.628902435302734,-16.494844436645508,0.1969655305147171,-12.706918716430664,398.2188720703125,12.106221199035645,-102.23755645751953,-105.19108581542969,10.242578506469727,-49.06373977661133,-75.2916488647461,-46.03507614135742,94.50240325927734,5.638545513153076,50.757381439208984,-47.36457443237305,-22.717975616455078,-16.571128845214844,-23.803476333618164,-4.543154716491699
9.0,0.03652679920196533,-0.004946420434862375,-0.007362558040767908,-0.0008729082765057683,-0.0027427400927990675,-0.001204248983412981,-0.0001078204222721979,-0.0009073996334336698,0.0015678884228691459,0.0001972828176803887,0.0038260731380432844,0.0010522848460823298,0.0003937233705073595,-0.005574299022555351,-0.0005629172082990408,-0.01673358492553234,0.8262430429458618,-0.05496830493211746,-0.00037878856528550386,-0.03612828627228737,2.1749292500317097e-05,-0.006514161359518766,-0.0018761827377602458,-0.04988543689250946,0.00239866366609931,-0.020391948521137238,0.03673795238137245,0.027437420561909676,-0.2081536054611206,0.2649993598461151,0.03759148716926575,-0.17775215208530426,5.221187591552734,-0.8963966369628906,-2.639357566833496,0.24352474510669708,0.7221428155899048,-0.5119129419326782,0.3738449513912201,-0.7330280542373657,-0.4399034380912781,-0.043585266917943954,-0.29629597067832947,-0.16589482128620148,-0.6520610451698303,1.5990021228790283,0.014542175456881523,-0.6120771765708923,111.02975463867188,-75.66596984863281,-117.15140533447266,5.586874008178711,-5.099982738494873,-61.99039077758789,-20.30227279663086,11.220298767089844,7.09205961227417,7.039687633514404,11.800405502319336,-7.044517993927002,11.05090045928955,-9.41063117980957,-1.4286991357803345,8.150910377502441,177.2095947265625,156.00973510742188,-127.41179656982422,-43.22535705566406,93.58295440673828,-4.355827808380127,-30.231115341186523,-24.904653549194336,58.465858459472656,-8.178587913513184,-17.280292510986328,30.462711334228516,2.4854817390441895,24.548856735229492,-16.177135467529297,16.92380714416504
